big5_agreeableness,0.27833203855151234
facet_altruism,0.479360724408707
facet_cooperation,0.39038284644970067
facet_modesty,0.5661711989858971
facet_morality,0.3455838977716832
facet_sympathy,0.614351271715236
facet_trust,0.400223264259673
big5_conscientiousness,0.22054886439006804
facet_achievement_striving,0.2859273682551041
facet_cautiousness,0.3923073684038848
facet_dutifulness,0.44829495814295794
facet_orderliness,0.18034254330112115
facet_self_discipline,0.19624213872433333
facet_self_efficacy,0.3114300138737162
big5_extraversion,0.3515997983629424
facet_activity_level,0.358942256604817
facet_assertiveness,0.3736259682588852
facet_cheerfulness,0.2696351106025573
facet_excitement_seeking,0.5264678248365936
facet_friendliness,0.31184322673197407
facet_gregariousness,0.4028691123716195
big5_neuroticism,0.3064507543527456
facet_anger,0.6063703173839412
facet_anxiety,0.7400166044681253
facet_depression,0.8145806443855219
facet_immoderation,0.7920205691473889
facet_self_consciousness,0.7193497923293758
facet_vulnerability,0.7261892481793988
big5_openness,0.5855916896714206
facet_adventurousness,0.3359732877535713
facet_artistic_interests,0.5649605034664974
facet_emotionality,0.5858513728961573
facet_imagination,0.6402339830165912
facet_intellect,0.7619010418813831
facet_liberalism,0.8511929551240125
need_liberty,0.3307275109693484
need_ideal,0.2966118758976015
need_love,0.4140597194785418
need_practicality,0.3546168316540782
need_self_expression,0.3013779030769819
need_stability,0.21067310584079535
need_structure,0.2579491658777329
need_challenge,0.3034789085469288
need_closeness,0.3322350715126884
need_curiosity,0.4038414549294074
need_excitement,0.3847780270692571
need_harmony,0.2643302200971653
value_conservation,0.16940036205514802
value_hedonism,0.4218029314911576
value_openness_to_change,0.46539733860758764
value_self_enhancement,0.3776859586846162
value_self_transcendence,0.4990316856960311
behavior_sunday,0.0
behavior_monday,0.0
behavior_tuesday,0.0
behavior_wednesday,0.0
behavior_thursday,0.0
behavior_friday,0.0
behavior_saturday,0.0
behavior_0000,0.0
behavior_0100,0.0
behavior_0200,0.0
behavior_0300,0.0
behavior_0400,0.0
behavior_0500,0.0
behavior_0600,0.0
behavior_0700,0.0
behavior_0800,0.0
behavior_0900,0.0
behavior_1000,0.0
behavior_1100,0.0
behavior_1200,0.0
behavior_1300,0.0
behavior_1400,0.0
behavior_1500,0.0
behavior_1600,0.0
behavior_1700,0.0
behavior_1800,0.0
behavior_1900,0.0
behavior_2000,0.0
behavior_2100,0.0
behavior_2200,0.0
behavior_2300,0.0
word_count,196
processed_language,en
big5_agreeableness_raw,0.7188305575529406
facet_altruism_raw,0.7032738057551855
facet_cooperation_raw,0.5626208934310388
facet_modesty_raw,0.4571684587579371
facet_morality_raw,0.6070660521931448
facet_sympathy_raw,0.6745775729645339
facet_trust_raw,0.5753884089772443
big5_conscientiousness_raw,0.5921216509782118
facet_achievement_striving_raw,0.6584677824653217
facet_cautiousness_raw,0.4752208141325756
facet_dutifulness_raw,0.655717468969611
facet_orderliness_raw,0.4642151562680896
facet_self_discipline_raw,0.5299187148148948
facet_self_efficacy_raw,0.7358039573708715
big5_extraversion_raw,0.5340043421549415
facet_activity_level_raw,0.5218926014237487
facet_assertiveness_raw,0.6279486546617885
facet_cheerfulness_raw,0.5975358023233616
facet_excitement_seeking_raw,0.6064194256364103
facet_friendliness_raw,0.5358806963635226
facet_gregariousness_raw,0.44070020439237867
big5_neuroticism_raw,0.438845292256577
facet_anger_raw,0.550473633460074
facet_anxiety_raw,0.6379896465536619
facet_depression_raw,0.5051203277019427
facet_immoderation_raw,0.5318567954388916
facet_self_consciousness_raw,0.5772817513938778
facet_vulnerability_raw,0.5059331894382286
big5_openness_raw,0.7555549638696742
facet_adventurousness_raw,0.48975614439726134
facet_artistic_interests_raw,0.6736046101914606
facet_emotionality_raw,0.6570372443610347
facet_imagination_raw,0.7526945724141353
facet_intellect_raw,0.6402233742959802
facet_liberalism_raw,0.568689195542092
need_liberty_raw,0.7201068534426041
need_ideal_raw,0.6656696765000429
need_love_raw,0.7580981937033775
need_practicality_raw,0.719716910389292
need_self_expression_raw,0.6570861373785851
need_stability_raw,0.708841234010158
need_structure_raw,0.6784742339609913
need_challenge_raw,0.708713318564514
need_closeness_raw,0.7741083519524024
need_curiosity_raw,0.8102437576863457
need_excitement_raw,0.6619337847965879
need_harmony_raw,0.7875018817975377
value_conservation_raw,0.6223576135043123
value_hedonism_raw,0.7255873466692797
value_openness_to_change_raw,0.7809193067886749
value_self_enhancement_raw,0.6926617925788964
value_self_transcendence_raw,0.8329192410762194
big5_agreeableness_significant,true
facet_altruism_significant,true
facet_cooperation_significant,true
facet_modesty_significant,true
facet_morality_significant,true
facet_sympathy_significant,true
facet_trust_significant,true
big5_conscientiousness_significant,true
facet_achievement_striving_significant,true
facet_cautiousness_significant,true
facet_dutifulness_significant,true
facet_orderliness_significant,true
facet_self_discipline_significant,true
facet_self_efficacy_significant,true
big5_extraversion_significant,true
facet_activity_level_significant,true
facet_assertiveness_significant,true
facet_cheerfulness_significant,true
facet_excitement_seeking_significant,true
facet_friendliness_significant,true
facet_gregariousness_significant,true
big5_neuroticism_significant,true
facet_anger_significant,true
facet_anxiety_significant,true
facet_depression_significant,true
facet_immoderation_significant,true
facet_self_consciousness_significant,true
facet_vulnerability_significant,true
big5_openness_significant,true
facet_adventurousness_significant,true
facet_artistic_interests_significant,true
facet_emotionality_significant,true
facet_imagination_significant,true
facet_intellect_significant,true
facet_liberalism_significant,true
need_liberty_significant,true
need_ideal_significant,true
need_love_significant,true
need_practicality_significant,true
need_self_expression_significant,true
need_stability_significant,true
need_structure_significant,true
need_challenge_significant,true
need_closeness_significant,true
need_curiosity_significant,true
need_excitement_significant,true
need_harmony_significant,true
value_conservation_significant,true
value_hedonism_significant,true
value_openness_to_change_significant,true
value_self_enhancement_significant,true
value_self_transcendence_significant,true
consumption_preferences_spur_of_moment,1.0
consumption_preferences_credit_card_payment,1.0
consumption_preferences_influence_brand_name,0.0
consumption_preferences_influence_utility,1.0
consumption_preferences_influence_online_ads,0.0
consumption_preferences_influence_social_media,0.0
consumption_preferences_influence_family_members,0.0
consumption_preferences_clothes_quality,0.0
consumption_preferences_clothes_style,1.0
consumption_preferences_clothes_comfort,1.0
consumption_preferences_automobile_ownership_cost,0.5
consumption_preferences_automobile_safety,0.0
consumption_preferences_music_rap,0.5
consumption_preferences_music_country,0.0
consumption_preferences_music_r_b,0.0
consumption_preferences_music_hip_hop,0.5
consumption_preferences_music_live_event,1.0
consumption_preferences_music_playing,1.0
