big5_agreeableness,0.27833262599834907
facet_altruism,0.47936028902388517
facet_cooperation,0.3897098683167111
facet_modesty,0.5661720455496417
facet_morality,0.3455815675174339
facet_sympathy,0.6143513263161349
facet_trust,0.39772764671378297
big5_conscientiousness,0.22054885186312495
facet_achievement_striving,0.2857695248703661
facet_cautiousness,0.3923070247146952
facet_dutifulness,0.41614148134657425
facet_orderliness,0.1423960823498997
facet_self_discipline,0.1962409120986286
facet_self_efficacy,0.3112915101790411
big5_extraversion,0.3516512318630883
facet_activity_level,0.35893448809803474
facet_assertiveness,0.3705269023871096
facet_cheerfulness,0.2697433818768812
facet_excitement_seeking,0.5298808480358873
facet_friendliness,0.3118433716651841
facet_gregariousness,0.40286974216732296
big5_neuroticism,0.3056431229688521
facet_anger,0.6063944733301586
facet_anxiety,0.7402044801015961
facet_depression,0.8145807754410066
facet_immoderation,0.7951838402800924
facet_self_consciousness,0.7193635110966456
facet_vulnerability,0.7263797629290406
big5_openness,0.5683544102382342
facet_adventurousness,0.33597281290467196
facet_artistic_interests,0.5648458353511489
facet_emotionality,0.585855057168735
facet_imagination,0.6402111724271792
facet_intellect,0.7619009854814602
facet_liberalism,0.8512109580514089
need_liberty,0.3366042323612284
need_ideal,0.2966189203221712
need_love,0.41406180627190453
need_practicality,0.31694865660765315
need_self_expression,0.34320037621168326
need_stability,0.2106733947980573
need_structure,0.2559797181153275
need_challenge,0.30347933032058516
need_closeness,0.3322352662367496
need_curiosity,0.37646447706423214
need_excitement,0.38477835400779414
need_harmony,0.2643137067606598
value_conservation,0.16940041705491687
value_hedonism,0.42194050052552096
value_openness_to_change,0.465397378585917
value_self_enhancement,0.3776862060175972
value_self_transcendence,0.551138431995028
behavior_sunday,0.0
behavior_monday,0.0
behavior_tuesday,0.0
behavior_wednesday,0.0
behavior_thursday,0.0
behavior_friday,0.0
behavior_saturday,0.0
behavior_0000,0.0
behavior_0100,0.0
behavior_0200,0.0
behavior_0300,0.0
behavior_0400,0.0
behavior_0500,0.0
behavior_0600,0.0
behavior_0700,0.0
behavior_0800,0.0
behavior_0900,0.0
behavior_1000,0.0
behavior_1100,0.0
behavior_1200,0.0
behavior_1300,0.0
behavior_1400,0.0
behavior_1500,0.0
behavior_1600,0.0
behavior_1700,0.0
behavior_1800,0.0
behavior_1900,0.0
behavior_2000,0.0
behavior_2100,0.0
behavior_2200,0.0
behavior_2300,0.0
word_count,121
processed_language,en
big5_agreeableness_raw,0.7188306271310229
facet_altruism_raw,0.7032737674185575
facet_cooperation_raw,0.5625152219007112
facet_modesty_raw,0.45716857229526203
facet_morality_raw,0.6070657539569402
facet_sympathy_raw,0.6745775784161282
facet_trust_raw,0.5751221111839969
big5_conscientiousness_raw,0.5921216490077768
facet_achievement_striving_raw,0.6584432019074102
facet_cautiousness_raw,0.4752207576803802
facet_dutifulness_raw,0.6537141152248523
facet_orderliness_raw,0.4591197997000073
facet_self_discipline_raw,0.5299185036968169
facet_self_efficacy_raw,0.7357901768883027
big5_extraversion_raw,0.5340105281709738
facet_activity_level_raw,0.521891537822418
facet_assertiveness_raw,0.6275390772582087
facet_cheerfulness_raw,0.5975467977437826
facet_excitement_seeking_raw,0.6067830745043754
facet_friendliness_raw,0.5358807169152641
facet_gregariousness_raw,0.4407002880440884
big5_neuroticism_raw,0.43871551418005583
facet_anger_raw,0.5504770675088413
facet_anxiety_raw,0.6380291556576018
facet_depression_raw,0.5051203587556093
facet_immoderation_raw,0.5322829827352021
facet_self_consciousness_raw,0.577283893466412
facet_vulnerability_raw,0.5059696504665738
big5_openness_raw,0.7541491187183459
facet_adventurousness_raw,0.48975609809268567
facet_artistic_interests_raw,0.6735898639168357
facet_emotionality_raw,0.6570376298256065
facet_imagination_raw,0.7526915432800725
facet_intellect_raw,0.6402233658618355
facet_liberalism_raw,0.5686931054463666
need_liberty_raw,0.7207121070931405
need_ideal_raw,0.6656706443059554
need_love_raw,0.7580984542286017
need_practicality_raw,0.7174836932015092
need_self_expression_raw,0.6611117558231814
need_stability_raw,0.7088412658807564
need_structure_raw,0.678308705583686
need_challenge_raw,0.7087133726873601
need_closeness_raw,0.7741083757544558
need_curiosity_raw,0.8083655441773823
need_excitement_raw,0.6619338527491967
need_harmony_raw,0.7875001386669257
value_conservation_raw,0.6223576233178959
value_hedonism_raw,0.7256098141504004
value_openness_to_change_raw,0.7809193106675293
